Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2025/01/14 00:00:00;2025/01/14 14:00:00;GWAD'AIR;FR01ZRE01;ZR GUADELOUPE;FR37038;SXM Marigot;Urbaine;O3;Fond;Oui;estimation objective;Max. journalier moy. hor.;61.7;61.675;µg/m3;100.0;100;100.0;R;1;18.070114;-63.081481
2025/01/14 00:00:00;2025/01/14 14:00:00;MADININAIR;FR02ZAR01;ZAR FORT-DE-FRANCE;FR39009;Lamentin;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;45.4;45.4;µg-m3;100.0;100;100.0;A;1;14.610653;-61.002586
2025/01/14 00:00:00;2025/01/14 14:00:00;MADININAIR;FR02ZRE01;ZR MARTINIQUE;FR39014;Sainte_Luce;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;69.0;68.975;µg-m3;100.0;100;100.0;A;1;14.468869;-60.927417
2025/01/14 00:00:00;2025/01/14 14:00:00;MADININAIR;FR02ZAR01;ZAR FORT-DE-FRANCE;FR39016;Robert Bourg;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;55.3;55.25;µg-m3;100.0;100;100.0;A;1;14.678025;-60.939056
2025/01/14 00:00:00;2025/01/14 14:00:00;MADININAIR;FR02ZAR01;ZAR FORT-DE-FRANCE;FR39017;Bellevue;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;65.9;65.9;µg-m3;100.0;100;100.0;A;1;14.601469;-61.085331
2025/01/14 00:00:00;2025/01/14 15:00:00;GWAD'AIR;FR01ZAG01;ZAG POINTE-A-PITRE;FR37001;ST de Baie mahault;Périurbaine;O3;Fond;Oui;estimation objective;Max. journalier moy. hor.;50.2;50.225;µg-m3;100.0;100;100.0;A;1;16.257308;-61.591725
2025/01/14 00:00:00;2025/01/14 15:00:00;GWAD'AIR;FR01ZAG01;ZAG POINTE-A-PITRE;FR37006;PTP-VICTOIRE;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;40.2;40.175;µg/m3;100.0;100;100.0;A;1;16.23674;-61.534101
2025/01/14 00:00:00;2025/01/14 15:00:00;GWAD'AIR;FR01ZRE01;ZR GUADELOUPE;FR37010;BT_PICHON;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;23.0;22.975;µg/m3;100.0;100;100.0;A;1;15.994349;-61.727203
2025/01/14 00:00:00;2025/01/14 15:00:00;ATMO GUYANE;FR03ZRE01;ZR GUYANE;FR40006;Kourou Gaston Monnerville Brady;Urbaine;O3;Fond;Oui;mesures indicatives;Max. journalier moy. hor.;79.9;79.875;µg-m3;100.0;100;100.0;A;1;5.164248;-52.64649
2025/01/14 00:00:00;2025/01/14 15:00:00;ATMO GUYANE;FR03ZAR01;ZAR ILE-DE-CAYENNE;FR40007;Kalou;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;75.6;75.55;µg-m3;100.0;100;100.0;A;1;4.84816;-52.3238
2025/01/14 00:00:00;2025/01/14 15:00:00;ATMO GUYANE;FR03ZRE01;ZR GUYANE;FR40010;Matiti;Rurale près des villes;O3;Fond;Oui;estimation objective;Max. journalier moy. hor.;77.3;77.275;µg-m3;100.0;100;100.0;A;1;5.034602;-52.563795
2025/01/14 00:00:00;2025/01/14 18:00:00;ATMO HAUTS DE FRANCE;FR32ZRE01;ZR HAUTS-DE-FRANCE;FR18058;Gaudechart;Rurale régionale;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;54.5;54.475;µg-m3;100.0;100;100.0;A;1;49.61563;1.963259
2025/01/14 00:00:00;2025/01/14 18:00:00;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23078;SAINT EXUPERY;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;51.0;50.95;µg-m3;100.0;100;100.0;A;1;47.054443;-0.886111
2025/01/14 00:00:00;2025/01/14 18:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23110;LEON BLUM;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;45.6;45.6;µg-m3;100.0;100;100.0;A;1;47.26412;-2.249858
2025/01/14 00:00:00;2025/01/14 18:00:00;AIR PAYS DE LA LOIRE;FR52ZAR03;ZAR LAVAL;FR23123;MAZAGRAN;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;43.5;43.5;µg-m3;100.0;100;100.0;A;1;48.06943;-0.767692
2025/01/14 00:00:00;2025/01/14 18:00:00;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23124;LA TARDIERE;Rurale nationale;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;56.8;56.825;µg-m3;100.0;100;100.0;A;1;46.656685;-0.743681
2025/01/14 00:00:00;2025/01/14 18:00:00;AIR PAYS DE LA LOIRE;FR52ZAR01;ZAR ANGERS-LOIRE;FR23150;APPENTIS;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;44.4;44.4;µg-m3;100.0;100;100.0;A;1;47.44739;-0.550067
2025/01/14 00:00:00;2025/01/14 18:00:00;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23152;DELACROIX;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;48.2;48.2;µg-m3;100.0;100;100.0;A;1;46.6607;-1.436831
2025/01/14 00:00:00;2025/01/14 18:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23157;EPINETTES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;42.2;42.23333;µg-m3;94.0;100;94.0;R;1;47.146088;-1.690269
2025/01/14 00:00:00;2025/01/14 18:00:00;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23163;Fillé;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;39.6;39.575;µg-m3;100.0;100;100.0;A;1;47.92192;0.151825
2025/01/14 00:00:00;2025/01/14 18:00:00;AIR PAYS DE LA LOIRE;FR52ZAR01;ZAR ANGERS-LOIRE;FR23175;CLOS DES BEAUVAIS;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;54.3;54.275;µg-m3;100.0;100;100.0;A;1;47.430164;-0.610064
2025/01/14 00:00:00;2025/01/14 18:00:00;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23177;SAINT-DENIS D'ANJOU;Rurale régionale;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;53.1;53.075;µg-m3;100.0;100;100.0;A;1;47.78773;-0.444044
2025/01/14 00:00:00;2025/01/14 18:00:00;AIR PAYS DE LA LOIRE;FR52ZAR02;ZAR LE-MANS;FR23182;SOURCES;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;43.3;43.25;µg-m3;100.0;100;100.0;A;1;47.971066;0.221422
2025/01/14 00:00:00;2025/01/14 18:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23188;CIM BOUTEILLERIE;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;43.2;43.15;µg-m3;100.0;100;100.0;A;1;47.2225;-1.5375
2025/01/14 00:00:00;2025/01/14 18:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23230;GASPARD;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;54.6;54.625;µg-m3;100.0;100;100.0;A;1;47.253056;-2.332067
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01011;Metz-Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;47.2;47.225;µg-m3;100.0;100;100.0;A;1;49.119442;6.180833
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01018;Scy-Chazelles;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;45.0;45.0;µg-m3;100.0;100;100.0;R;1;49.107502;6.122775
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01021;Thionville-Garche;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;37.3;37.25;µg-m3;100.0;100;100.0;A;1;49.394444;6.201392
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR02001;Berre l'Etang;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;39.4;39.35;µg-m3;100.0;100;100.0;R;1;43.486234;5.171939
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR02004;Martigues P. Central;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;44.8;44.8;µg-m3;100.0;100;100.0;R;1;43.416661;5.042731
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR02012;Istres;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;38.7;38.7;µg-m3;100.0;100;100.0;R;1;43.506149;4.982898
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR02021;Sausset les Pins;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;44.9;44.85;µg-m3;100.0;100;100.0;R;1;43.331245;5.117696
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO SUD;FR93ZRE02;ZR PROVENCE-ALPES-COTE-D-AZUR;FR02022;Arles;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;46.4;46.35;µg-m3;100.0;100;100.0;R;1;43.675114;4.62921
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR02041;SALON;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;38.5;38.5;µg-m3;89.0;100;89.0;R;1;43.639002;5.101097
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO SUD;FR93ZRE02;ZR PROVENCE-ALPES-COTE-D-AZUR;FR03027;PLAN AUPS/STE  BAUME;Rurale près des villes;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;78.4;78.4;µg-m3;100.0;100;100.0;R;1;43.335201;5.727365
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR03032;AUBAGNE LES PASSONS;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;56.4;56.375;µg-m3;100.0;100;100.0;R;1;43.293138;5.574184
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR03037;VALLEE HUVEAUNE;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;64.8;64.8;µg-m3;100.0;100;100.0;R;1;43.283341;5.511384
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR03043;MARSEILLE 5 AVENUES;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;31.9;31.9;µg-m3;84.0;100;84.0;R;1;43.305287;5.394716
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR03048;AIX PLATANES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;64.7;64.65;µg-m3;100.0;100;100.0;R;1;43.555777;5.461232
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO SUD;FR93ZAG03;ZAG TOULON;FR03064;LA VALETTE/LA GARDE;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;65.8;65.775;µg-m3;100.0;100;100.0;R;1;43.135902;6.011513
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO SUD;FR93ZRE02;ZR PROVENCE-ALPES-COTE-D-AZUR;FR03067;BRIGNOLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;72.0;71.975;µg-m3;100.0;100;100.0;R;1;43.398731;6.075611
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO SUD;FR93ZRE02;ZR PROVENCE-ALPES-COTE-D-AZUR;FR03070;ESTEREL;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;72.4;72.425;µg-m3;100.0;100;100.0;R;1;43.437874;6.76839
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO SUD;FR93ZAG03;ZAG TOULON;FR03071;TOULON CLARET;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;69.2;69.2;µg-m3;100.0;100;100.0;R;1;43.131113;5.924184
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO SUD;FR93ZRE02;ZR PROVENCE-ALPES-COTE-D-AZUR;FR03086;APT;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;49.9;49.925;µg-m3;100.0;100;100.0;R;1;43.88012;5.362038
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO SUD;FR93ZAG04;ZAG AVIGNON;FR03088;CARPENTRAS;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;44.5;44.45;µg-m3;100.0;100;100.0;R;1;44.060347;5.067413
2025/01/14 00:00:00;2025/01/14 19:00:00;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04004;PARIS 18eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;21.9;21.9;µg-m3;100.0;100;100.0;A;1;48.891666;2.346667
2025/01/14 00:00:00;2025/01/14 19:00:00;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04017;NEUILLY-SUR-SEINE;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;21.5;21.5;µg-m3;100.0;100;100.0;A;1;48.88139;2.278056
2025/01/14 00:00:00;2025/01/14 19:00:00;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04023;CERGY-PONTOISE;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;46.7;46.65;µg-m3;100.0;100;100.0;A;1;49.04639;2.043056
2025/01/14 00:00:00;2025/01/14 19:00:00;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;22.1;22.05;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2025/01/14 00:00:00;2025/01/14 19:00:00;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04034;VITRY-SUR-SEINE;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;11.7;11.65;µg-m3;100.0;100;100.0;A;1;48.775897;2.375788
2025/01/14 00:00:00;2025/01/14 19:00:00;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04037;PARIS 13eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;27.9;27.9;µg-m3;100.0;100;100.0;R;1;48.82861;2.360278
2025/01/14 00:00:00;2025/01/14 19:00:00;AIRPARIF;FR11ZRE01;ZR ILE-DE-FRANCE;FR04038;Zone Rurale SO;Rurale régionale;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;45.1;45.1;µg-m3;100.0;100;100.0;A;1;48.581944;1.883333
2025/01/14 00:00:00;2025/01/14 19:00:00;AIRPARIF;FR11ZRE01;ZR ILE-DE-FRANCE;FR04048;Zone Rurale Nord;Rurale régionale;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;52.8;52.75;µg-m3;100.0;100;100.0;R;1;49.100277;2.343889
2025/01/14 00:00:00;2025/01/14 19:00:00;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04049;LES ULIS;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;17.7;17.65;µg-m3;100.0;100;100.0;A;1;48.679443;2.165556
2025/01/14 00:00:00;2025/01/14 19:00:00;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;23.0;23.0;µg-m3;100.0;100;100.0;A;1;48.86212;2.344616
2025/01/14 00:00:00;2025/01/14 19:00:00;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04063;MANTES-LA-JOLIE;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;36.8;36.8;µg-m3;79.0;100;79.0;R;1;48.9964;1.7033
2025/01/14 00:00:00;2025/01/14 19:00:00;AIRPARIF;FR11ZRE01;ZR ILE-DE-FRANCE;FR04066;Zone rurale Sud;Rurale régionale;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;40.0;40.0;µg-m3;100.0;100;100.0;A;1;48.364166;2.236944
2025/01/14 00:00:00;2025/01/14 19:00:00;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04069;MELUN;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;39.9;39.85;µg-m3;100.0;100;100.0;A;1;48.54139;2.661389
2025/01/14 00:00:00;2025/01/14 19:00:00;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04098;LOGNES;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;24.7;24.7;µg-m3;89.0;100;89.0;A;1;48.84028;2.635278
2025/01/14 00:00:00;2025/01/14 19:00:00;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04100;VILLEMOMBLE;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;20.5;20.5;µg-m3;100.0;100;100.0;R;1;48.881947;2.507222
2025/01/14 00:00:00;2025/01/14 19:00:00;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04101;CHAMPIGNY-SUR-MARNE;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;26.8;26.8;µg-m3;100.0;100;100.0;R;1;48.816387;2.5175
2025/01/14 00:00:00;2025/01/14 19:00:00;AIRPARIF;FR11ZRE01;ZR ILE-DE-FRANCE;FR04142;Zone Rurale Nord-Est;Rurale régionale;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;47.6;47.6;µg-m3;100.0;100;100.0;R;1;49.028057;2.750278
2025/01/14 00:00:00;2025/01/14 19:00:00;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04149;MONTGERON;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;21.6;21.6;µg-m3;100.0;100;100.0;A;1;48.7067;2.4572
2025/01/14 00:00:00;2025/01/14 19:00:00;AIRPARIF;FR11ZRE01;ZR ILE-DE-FRANCE;FR04158;Zone Rurale NO;Rurale régionale;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;58.5;58.5;µg-m3;100.0;100;100.0;R;1;49.063087;1.866381
2025/01/14 00:00:00;2025/01/14 19:00:00;AIRPARIF;FR11ZRE01;ZR ILE-DE-FRANCE;FR04181;RAMBOUILLET;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;47.0;46.95;µg-m3;100.0;100;100.0;A;1;48.63373;1.830529
2025/01/14 00:00:00;2025/01/14 19:00:00;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04319;TREMBLAY-EN-FRANCE;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;22.8;22.75;µg-m3;100.0;100;100.0;A;1;48.95555;2.575278
2025/01/14 00:00:00;2025/01/14 19:00:00;AIRPARIF;FR11ZRE01;ZR ILE-DE-FRANCE;FR04324;Zone Rurale Est;Rurale régionale;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;42.5;42.5;µg-m3;95.0;100;95.0;R;1;48.761665;3.058333
2025/01/14 00:00:00;2025/01/14 19:00:00;AIRPARIF;FR11ZRE01;ZR ILE-DE-FRANCE;FR04328;Zone Rurale SE;Rurale régionale;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;44.7;44.7;µg-m3;100.0;100;100.0;A;1;48.3547;2.6453
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO NORMANDIE;FR28ZRE02;ZR NORMANDIE;FR05040;Honfleur Sce Tech.;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;29.9;29.875;µg-m3;100.0;100;100.0;R;1;49.415108;0.2437
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO NORMANDIE;FR28ZAR01;ZAR LE-HAVRE;FR05074;Le Havre Ec. Herriot;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;42.1;42.125;µg-m3;100.0;100;100.0;R;1;49.48963;0.100703
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO NORMANDIE;FR28ZAR01;ZAR LE-HAVRE;FR05080;Rogerville Mairie;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;48.1;48.1;µg-m3;100.0;100;100.0;R;1;49.50362;0.266872
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO NORMANDIE;FR28ZRE02;ZR NORMANDIE;FR05082;Touques;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;54.6;54.6;µg-m3;100.0;100;100.0;A;1;49.348;0.109253
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO NORMANDIE;FR28ZRE02;ZR NORMANDIE;FR05087;Maison Parc Brotonne;Rurale régionale;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;29.3;29.325;µg-m3;100.0;100;100.0;A;1;49.498295;0.758833
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO NORMANDIE;FR28ZRE02;ZR NORMANDIE;FR05088;Fécamp;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;34.7;34.65;µg-m3;100.0;100;100.0;R;1;49.75;0.4159
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO NORMANDIE;FR28ZAR01;ZAR LE-HAVRE;FR05090;Le Havre ville-haute;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;40.8;40.825;µg-m3;89.0;100;89.0;R;1;49.514686;0.100645
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO HAUTS DE FRANCE;FR32ZRE01;ZR HAUTS-DE-FRANCE;FR06007;Maubeuge Joyeuse;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;43.6;43.625;µg-m3;100.0;100;100.0;A;1;50.27936;3.97691
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO HAUTS DE FRANCE;FR32ZAG01;ZAG BLDV;FR06011;Denain Villars;Périurbaine;O3;Fond;Oui;mesures indicatives;Max. journalier moy. hor.;43.1;43.075;µg-m3;100.0;100;100.0;A;1;50.32276;3.39593
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO HAUTS DE FRANCE;FR32ZRE01;ZR HAUTS-DE-FRANCE;FR06133;Cartignies;Rurale près des villes;O3;Fond;Oui;mesures indicatives;Max. journalier moy. hor.;49.6;49.625;µg-m3;100.0;100;100.0;A;1;50.09225;3.85003
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG04;ZAG CLERMONT-FERRAND;FR07004;Montferrand;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;30.7;30.725;µg-m3;100.0;100;100.0;A;1;45.79728;3.113833
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE02;ZR AUVERGNE-RHONE-ALPES;FR07022;Paray le Fresil;Rurale régionale;O3;Fond;Oui;mesures indicatives;Max. journalier moy. hor.;52.7;52.7;µg-m3;100.0;100;100.0;A;1;46.652668;3.600667
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE02;ZR AUVERGNE-RHONE-ALPES;FR07031;Rageade;Rurale régionale;O3;Fond;Oui;mesures indicatives;Max. journalier moy. hor.;80.6;80.575;µg-m3;100.0;100;100.0;A;1;45.10472;3.277361
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE02;ZR AUVERGNE-RHONE-ALPES;FR07052;Aurillac-Lagarde;Urbaine;O3;Fond;Oui;mesures indicatives;Max. journalier moy. hor.;54.9;54.875;µg-m3;100.0;100;100.0;A;1;44.92008;2.441082
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE02;ZR AUVERGNE-RHONE-ALPES;FR07054;Le Puy-Causans;Urbaine;O3;Fond;Oui;mesures indicatives;Max. journalier moy. hor.;62.2;62.2;µg-m3;100.0;100;100.0;A;1;45.039001;3.887001
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE02;ZR AUVERGNE-RHONE-ALPES;FR07056;Pays du Mezenc;Rurale régionale;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;96.1;96.1;µg-m3;100.0;100;100.0;A;1;44.98377;4.226006
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE02;ZR AUVERGNE-RHONE-ALPES;FR07057;Moulins Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;53.5;53.45;µg-m3;100.0;100;100.0;A;1;46.5619722;3.34063888888888
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE02;ZR AUVERGNE-RHONE-ALPES;FR07058;Montluçon;Urbaine;O3;Fond;Oui;mesures indicatives;Max. journalier moy. hor.;38.0;38.025;µg-m3;100.0;100;100.0;A;1;46.340723;2.593945
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE02;ZR AUVERGNE-RHONE-ALPES;FR07059;Vichy;Urbaine;O3;Fond;Oui;mesures indicatives;Max. journalier moy. hor.;48.7;48.725;µg-m3;100.0;100;100.0;A;1;46.130431;3.425694
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG04;ZAG CLERMONT-FERRAND;FR07060;Royat Périurbaine;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;56.5;56.5;µg-m3;100.0;100;100.0;A;1;45.764111;3.046111
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG04;ZAG CLERMONT-FERRAND;FR07061;Riom Périurbaine;Périurbaine;O3;Fond;Oui;mesures indicatives;Max. journalier moy. hor.;51.8;51.75;µg-m3;100.0;100;100.0;A;1;45.89674;3.122254
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO OCCITANIE;FR76ZAG02;ZAG MONTPELLIER;FR08016;Montpellier Prés d'Arènes;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;50.1;50.1;µg-m3;100.0;100;100.0;R;1;43.5915;3.88681
